"year","country","school_id","student_id","mother_educ","father_educ","gender","computer","internet","math","read","science","stu_wgt","desk","room","dishwasher","television","computer_n","car","book","wealth","escs"
"2018","CRI","18800043","18805916","ISCED 3A","ISCED 3B, C","male","yes","yes",383.445,412.842,425.95,6.09524,"yes","yes",,"3+","1","2","26-100",0.1272,1.006
"2018","CRI","18800013","18803278","ISCED 3A","ISCED 2","male","yes","yes",446.715,334.929,348.773,6.20363,"no","yes",,"2","1","1","26-100",-1.3805,-0.8516
"2018","CRI","18800108","18805521","ISCED 1","ISCED 2","female","yes","yes",301.438,369.82,384.519,7.36088,"yes","yes",,"3+","1","2","26-100",-0.5632,-0.1793
"2018","CRI","18800137","18804059","ISCED 3A","ISCED 2","male","yes","yes",446.602,464.589,443.62,7.1894,"yes","yes",,"3+","2","2","26-100",0.087,0.7761
"2018","CRI","18800203","18802292","ISCED 3A","ISCED 3A","male","yes","yes",459.417,423.15,449.377,7.19122,"yes","yes",,"3+","2",,"26-100",0.1624,0.4285
"2018","CRI","18800162","18801416","ISCED 1","ISCED 1","male","yes","yes",383.548,432.74,439.758,6.98975,"yes","yes",,"3+","1","0","26-100",-1.1447,-2.0964
"2018","CRI","18800195","18804135","ISCED 1","ISCED 2","female","yes","yes",443.946,543.537,463.126,8.08181,"yes","yes",,"3+","3+","2","26-100",-0.0014,0.5684
"2018","CRI","18800130","18804828","less than ISCED1","less than ISCED1","male","yes","yes",475.533,494.212,442.394,6.40853,"yes","yes",,"3+","1","1","0-10",-1.2107,-2.9087
"2018","CRI","18800179","18807360","ISCED 1","ISCED 3B, C","male","yes","yes",321.358,429.865,404.869,6.89983,"yes","no",,"2","2","0","0-10",-1.5743,0.2039
"2018","CRI","18800163","18803012","ISCED 3A","ISCED 3A","female","yes","yes",378.097,451.804,418.35,7.76555,"yes","yes",,"3+","1","1","11-25",-0.8503,0.5748
"2018","CRI","18800041","18802429","ISCED 1","ISCED 2","male","yes","yes",425.511,399.292,423.608,8.19444,"yes","yes",,"2","2","0","26-100",-1.1382,-1.2298
"2018","CRI","18800005","18806715","less than ISCED1","ISCED 2","female","no","no",366.746,439.567,423.036,8.52236,"yes","no",,"1","0","0","0-10",-2.416,-2.2875
"2018","CRI","18800028","18806985","ISCED 2","ISCED 2","male","yes","yes",294.924,244.037,296.451,7.76601,"yes","yes",,"2","0","0","0-10",-1.0918,-1.7389
"2018","CRI","18800052","18804406","ISCED 3A","less than ISCED1","female","yes","yes",377.089,380.585,345.291,3.22127,"yes","no",,"2","1","0","26-100",-2.0211,0.1867
"2018","CRI","18800049","18806933","ISCED 3A","ISCED 3A","male","yes","yes",431.704,486.294,502.169,2.92943,"no","yes",,"3+","1","1","0-10",-0.4025,0.1319
"2018","CRI","18800085","18800330","ISCED 1","ISCED 1","female","yes","yes",437.908,419.824,431.29,5.32041,"yes","yes",,"2","1","0","0-10",-2.1547,-2.7383
"2018","CRI","18800031","18802856","ISCED 3B, C","ISCED 3B, C","female","no","yes",435.365,399.238,437.548,5.13659,"yes","yes",,"3+","1","3+","101-200",-0.6943,0.2076
"2018","CRI","18800169","18805407","ISCED 3A","ISCED 3A","female","yes","yes",384.426,460.426,398.972,5.09378,"yes","yes",,"2","3+","2","0-10",-0.3485,0.8656
"2018","CRI","18800198","18802471","ISCED 1","ISCED 1","female","yes","yes",426.467,432.811,379.721,5.07144,"yes","yes",,"3+","1","3+","0-10",-0.5084,-2.2364
"2018","CRI","18800032","18805211","ISCED 1",,"female","no","yes",408.87,516.216,474,5.00089,,"yes",,"2","0",,"26-100",-1.5885,-2.3352
"2018","CRI","18800147","18803736","less than ISCED1","ISCED 1","male","yes","yes",426.074,386.98,372.907,4.25732,"yes","yes",,"2","1",,"0-10",-1.0504,-2.1715
"2018","CRI","18800130","18805901","ISCED 1","ISCED 2","female","yes","yes",466.797,408.718,376.623,6.40853,"no","yes",,"3+","1","1","0-10",-0.5046,-1.7221
"2018","CRI","18800143","18806166","ISCED 1","less than ISCED1","female","yes","yes",431.36,570.633,485.749,7.60713,"yes","yes",,"3+","1","2","11-25",0.0819,-1.7255
"2018","CRI","18800192","18804879","ISCED 1","ISCED 1","male","yes","yes",422.656,409.325,399.959,3.48659,"yes","yes",,"2","3+",,"0-10",-0.2627,-1.9747
"2018","CRI","18800009","18805410","ISCED 3A","ISCED 2","male","yes","yes",361.734,316.469,362.325,6.27172,"yes","yes",,"2","1","0","26-100",-1.4308,0.0197
"2018","CRI","18800198","18806029","ISCED 3A","ISCED 3A","female","yes","yes",348.355,386,319.084,5.07144,"yes","no",,"2","2","1","0-10",-0.4828,-0.4444
"2018","CRI","18800175","18804462","ISCED 1","ISCED 1","female","yes","no",314.086,385.979,335.527,7.71102,"yes","yes",,"2","2","0","26-100",-1.5336,-2.076
"2018","CRI","18800121","18806142","ISCED 2","ISCED 1","female","yes","yes",345.92,398.797,405.34,5.19266,"yes","yes",,"0","1",,"0-10",-1.8776,-1.6546
"2018","CRI","18800156","18805864","ISCED 2","less than ISCED1","female","yes","yes",267.37,379.646,316.251,6.60211,"yes","yes",,"1","1","1","0-10",-1.5135,-0.8237
"2018","CRI","18800154","18805784","ISCED 1",,"male","no","yes",398.657,364.454,371.997,4.55238,"yes","no",,"2","0","0","11-25",-2.1667,-2.9754
"2018","CRI","18800102","18803741","ISCED 3A","ISCED 3A","male","yes","yes",543.457,587.657,596.426,6.60609,"yes","yes",,"3+","3+","2","26-100",1.2837,1.3574
"2018","CRI","18800180","18801425","ISCED 1","ISCED 1","female","yes","yes",430.552,482.479,503.472,7.13069,"yes","yes",,"1","0",,"11-25",-2.0522,-1.9328
"2018","CRI","18800205","18805311","less than ISCED1","less than ISCED1","female","no","yes",415.519,400.978,385.707,6.24226,"yes","yes",,"1","0","1",,-1.8842,-3.4212
"2018","CRI","18800009","18807457","ISCED 3B, C","less than ISCED1","male","no","yes",499.271,487.389,431.329,6.27172,"yes","yes",,"2","1","1","201-500",-1.3451,0.1296
"2018","CRI","18800125","18800818","ISCED 2",,"female","no","yes",422.244,468.462,461.973,7.37716,"no","yes",,"2","0","1","0-10",-1.7057,-1.7096
"2018","CRI","18800166","18803432","ISCED 3A","ISCED 1","male","no","yes",457.143,428.685,480.472,5.04762,"yes","no",,"3+","0","0","11-25",-1.9751,-1.3099
"2018","CRI","18800104","18806150","ISCED 1","ISCED 1","male","yes","yes",454.553,513.292,450.024,7.18053,"yes","yes",,"2","1","0","0-10",-1.6639,-2.4779
"2018","CRI","18800010","18801790","ISCED 1","ISCED 2","female","yes","yes",481.423,477.225,437.813,6.78151,"yes","yes",,"2","1","0","0-10",-1.6639,-1.3826
"2018","CRI","18800057","18806252","ISCED 3A","ISCED 1","male","yes","yes",442.878,450.422,452.105,2.33517,"yes","yes",,"1","1","1","0-10",-1.1816,-0.7543
"2018","CZE","20300074","20307378","ISCED 3A","ISCED 3B, C","female","yes","yes",427.894,472.793,449.557,12.14841,"yes","yes",,"2","3+","2","101-200",0.4268,0.3709
"2018","CZE","20300244","20306557","ISCED 3B, C","ISCED 3B, C","male","yes","yes",458.766,428.448,471.408,17.0559,"yes","yes",,"3+","2","3+","101-200",0.1443,-0.2534
"2018","CZE","20300293","20302331","ISCED 3A","ISCED 3B, C","male","yes","yes",427.529,363.195,384.543,9.14756,"yes","no",,"1","3+","3+","26-100",0.1887,-0.8321
"2018","CZE","20300050","20304081","ISCED 3B, C","ISCED 3B, C","female","yes","yes",440.401,449.025,444.055,15.43509,"yes","no",,"2","3+","2","11-25",0.099,-0.8942
"2018","CZE","20300253","20305095","ISCED 2","ISCED 2","female",,,440.085,468.56,443.149,10.86218,,,,,,,,,
"2018","CZE","20300163","20306786","ISCED 3B, C","ISCED 3B, C","male","yes","yes",451.072,418.518,417.224,7.63743,"no","yes",,"3+","1","2","11-25",-0.1648,-1.4143
"2018","CZE","20300266","20303790","ISCED 2","ISCED 2","female","yes","yes",522.576,587.487,532.185,6.77509,"yes","yes",,"2","3+","2","more than 500",-0.1676,-0.2116
"2018","CZE","20300227","20300473","ISCED 3B, C","ISCED 3B, C","female","yes","yes",618.217,626.197,595.837,12.33961,"yes","yes",,"2","1","1","more than 500",-0.8544,-0.7915
"2018","CZE","20300276","20306401","ISCED 3A","ISCED 3A","male","yes","yes",583.183,543.538,560.007,5.0791,"yes","yes",,"1","2","2","101-200",-0.1948,0.6222
"2018","CZE","20300216","20305628","ISCED 3A","ISCED 3A","male","yes","yes",791.312,727.362,724.544,17.10462,"yes","yes",,"1","3+","1","26-100",-0.5977,-0.3361
"2018","CZE","20300243","20306845","ISCED 3A","ISCED 3A","male","yes","yes",523.509,530.869,563.652,12.64269,"yes","yes",,"1","3+","1","201-500",0.0932,1.287
"2018","CZE","20300143","20304288","ISCED 3B, C","ISCED 3A","female","yes","yes",559.283,488.379,411.927,14.33258,"yes","yes",,"1","1","2","101-200",-0.7351,-0.2506
"2018","CZE","20300292","20303718","ISCED 3A","ISCED 3B, C","male","yes","yes",587.371,590.983,647.066,6.54769,"yes","no",,"1","1","1","26-100",-1.5344,-0.6914
"2018","CZE","20300253","20307178","ISCED 3A","ISCED 3A","female",,,522.673,566.23,506.41,10.86218,,,,"3+",,"3+","26-100",1.0871,1.1776
"2018","CZE","20300280","20306164","ISCED 3A","ISCED 3A","male","yes","yes",625.286,493.657,501.082,12.35458,"yes","no",,"1","3+","2","26-100",-0.0404,-0.2142
"2018","CZE","20300321","20304872","ISCED 3A","ISCED 3A","male","yes","yes",650.875,648.154,654.712,4.9288,"yes","yes",,"0","3+","1","101-200",-0.0989,0.7707
"2018","CZE","20300116","20303957","ISCED 2","ISCED 3A","male","yes","yes",608.379,541.551,613.448,13.17699,"yes","no",,"2","3+","1","26-100",-0.5781,-0.1126
"2018","CZE","20300073","20307764","ISCED 3A","ISCED 3B, C","male","yes","yes",635.044,601.085,588.037,13.59401,"yes","no",,"3+","3+","2","26-100",0.1375,-0.6164
"2018","CZE","20300081","20303453","ISCED 3A","ISCED 3B, C","female","yes","yes",482.127,580.95,452.429,12.64557,"yes","no",,"2","2","1","11-25",-0.4371,-0.9006
"2018","CZE","20300104","20306678","ISCED 3A",,"male","yes","yes",523.101,501.186,556.496,14.88596,"yes","yes",,"3+","2","2",,0.9111,0.3036
"2018","CZE","20300214","20301734","ISCED 3A","ISCED 3A","female","yes","yes",586.607,632.381,611.929,7.13435,"yes","yes",,"3+","3+","2","26-100",0.2653,0.6217
"2018","CZE","20300056","20307135","ISCED 3A","ISCED 3B, C","female","yes","yes",414.391,439.07,377.157,14.16172,"yes","yes",,"3+","2","3+","0-10",-0.052,-1.2163
"2018","CZE","20300153","20301389","ISCED 3B, C","ISCED 3B, C","female","yes","yes",525.912,470.728,483.92,11.62643,"yes","yes",,"3+","1","0","26-100",-1.1233,-1.0978
"2018","CZE","20300246","20300328","ISCED 1","ISCED 1","male","yes","yes",523.478,508.844,638.709,10.49324,"yes","yes",,"1","3+","2","201-500",0.2834,-0.9813
"2018","CZE","20300043","20302253","ISCED 3B, C","ISCED 3B, C","male","yes","yes",487.214,453.123,460.555,13.25524,"yes","yes",,"1","3+","0","0-10",-0.5948,-1.1884
"2018","CZE","20300016","20306574","ISCED 3A","ISCED 3A","male","yes","yes",346.494,357.486,429.118,25.51357,"yes","no",,"1","1","1","101-200",-1.4075,-1.1541
"2018","CZE","20300080","20305802","ISCED 1","ISCED 1","female","yes","yes",375.138,475.56,426.725,23.75319,"yes","yes",,"3+","2","2","101-200",-0.0941,-1.1607
"2018","CZE","20300167","20303595","ISCED 3A","ISCED 3A","female","yes","yes",624.732,586.592,679.094,4.40393,"yes","yes",,"3+","3+","2","11-25",0.1783,0.6046
"2018","CZE","20300068","20306819","ISCED 3B, C","ISCED 3B, C","female","yes","yes",265.901,311.243,294.695,12.42679,"yes","no",,"2","3+","2","11-25",0.099,-0.8174
"2018","CZE","20300088","20300975","ISCED 3A","ISCED 3A","male","yes","yes",505.24,539.779,536.75,12.29829,"yes","yes",,"2","2","1","26-100",-0.5141,-0.3531
"2018","CZE","20300037","20300171","ISCED 3A","ISCED 3A","female","yes","yes",472.639,429.6,344.201,15.23859,"yes","no",,"2","3+","1","26-100",-0.5781,0.4799
"2018","CZE","20300262","20302151","ISCED 3A","ISCED 3A","female","yes","yes",435.747,407.872,443.756,15.25496,"yes","yes",,"2","3+","3+","201-500",1.0951,0.3535
"2018","CZE","20300278","20305010","ISCED 3A","ISCED 3A","female","yes","yes",431.397,492.964,461.566,6.58215,"yes","yes",,"2","3+","1","0-10",-0.211,0.5222
"2018","CZE","20300092","20305270","ISCED 2","ISCED 3A","male","yes","yes",479.762,463.306,504.384,5.87174,"yes","yes",,"1","2","1","0-10",-0.8913,-1.2016
"2018","CZE","20300158","20307411","ISCED 3A","ISCED 3A","female","yes","yes",690.395,572.109,621.004,6.51079,"yes","yes",,"1","3+","1","201-500",-0.0668,1.1434
"2018","CZE","20300140","20307512","ISCED 3A","ISCED 3A","male","no","yes",504.182,568.947,524.272,12.59325,"no","no",,"2","1","1","26-100",-1.3193,-0.7484
"2018","CZE","20300305","20306874","ISCED 3A","ISCED 3A","male","yes","yes",666.407,615.135,645.547,4.9288,"yes","yes",,"2","2","1","26-100",-0.4048,0.8125
"2018","CZE","20300179","20304538","ISCED 3A","ISCED 3A","female","yes","yes",474.102,463.864,468.022,13.70962,"yes","yes",,"3+","3+","3+","101-200",0.3055,-0.2684
"2018","CZE","20300083","20307255","ISCED 3A","ISCED 3A","female","yes","yes",520.672,528.08,550.704,14.92219,"yes","yes",,"3+","3+",,"201-500",0.4822,1.1395
"2018","CZE","20300291","20301451","ISCED 3A","ISCED 3A","female","yes","yes",615.674,645.423,598.692,9.32353,"yes","yes",,"2","3+","2","201-500",0.4268,1.1615
"2018","CZE","20300227","20300110","ISCED 3A","ISCED 3A","female","yes","yes",509.627,573.862,485.651,12.33961,"yes","yes",,"3+","2","2","201-500",-0.7761,-0.5853
"2018","CZE","20300174","20307498","ISCED 3B, C","ISCED 3B, C","male","yes","yes",738.104,581.139,669.951,2.8633,"yes","yes",,"1","2","1","26-100",-0.9507,-0.6437
"2018","CZE","20300211","20300931","ISCED 3A","ISCED 3A","female","yes","yes",470.164,490.094,467.941,7.37246,"yes","yes",,"2","3+","2","101-200",0.8257,0.2778
"2018","CZE","20300303","20303009","ISCED 3A","ISCED 3A","male","yes","yes",514.594,364.501,441.83,9.05714,"yes","yes",,"2","3+","3+","201-500",1.3281,1.7993
"2018","CZE","20300134","20304844","ISCED 3A","ISCED 3B, C","male","yes","yes",469.222,405.647,403.265,6.68346,"yes","yes",,"2","1","2","11-25",-0.5548,-1.0527
"2018","CZE","20300149","20303359","ISCED 3B, C","ISCED 3B, C","female","yes","yes",463.399,437.799,417.625,8.00703,"yes","no",,"1","1","0","26-100",-1.8069,-1.3846
"2018","CZE","20300102","20304929","ISCED 3B, C","ISCED 3A","male","yes","yes",506.603,439.592,475.109,4.65091,"yes","yes",,"2","2","1","0-10",-0.4904,-0.9544
"2018","CZE","20300297","20305023","ISCED 2","ISCED 3A","female","yes","yes",453.266,373.466,365.915,6.63831,"yes","no",,"3+","2","1","0-10",-0.4953,-1.2832
"2018","CZE","20300024","20300889","ISCED 3A","ISCED 3B, C","male","yes","yes",606.879,576.817,570.938,23.99183,"yes","yes",,"3+","3+","2","11-25",0.9881,-0.4735
"2018","CZE","20300087","20304300","ISCED 3A","ISCED 3A","male","yes","yes",548.64,496.051,512.972,25.19286,"yes","yes",,"2","3+","2","26-100",0.0332,-0.2701
"2018","DEU","27600085","27604188",,,"male",,,525.898,510.079,550.075,127.15294,,,,,,,,,
"2018","DEU","27600170","27601170",,,"female",,,381.79,377.155,390.803,182.82624,,,,,,,,,
"2018","DEU","27600094","27609479","ISCED 3A","ISCED 2","male","yes","yes",554.091,581.602,645.038,109.05749,"yes","yes",,"3+","3+","3+","more than 500",1.7826,0.0217
"2018","DEU","27600043","27608743","ISCED 2","ISCED 3B, C","male","yes","yes",624.852,566.899,565.936,116.43506,"yes","yes",,"2","2","2","more than 500",0.3261,0.7293
"2018","DEU","27600164","27609069","ISCED 3B, C","ISCED 2","male","yes","yes",549.009,526.941,500.859,123.3911,"yes","yes",,"3+","3+","3+","26-100",0.6109,0.3698
"2018","DEU","27600146","27603402","ISCED 2","ISCED 2","male","yes","yes",613.189,573.666,586.765,126.60698,"yes","yes",,"3+","3+","2","26-100",0.1494,-0.9791
"2018","DEU","27600111","27606646","ISCED 2","ISCED 2","female","yes","yes",500.342,563.336,528.075,174.05536,"no","yes",,"2","1","1","201-500",-1.084,-0.2699
"2018","DEU","27600009","27600034",,,"male","yes","yes",402.431,359.554,343.518,111.24953,"yes","yes",,"3+","3+","2",,0.5901,-1.0464
"2018","DEU","27600118","27606818","ISCED 2","ISCED 2","female","yes","yes",511.598,518.516,512.175,184.52585,"yes","yes",,"3+","2","3+","26-100",0.8482,0.6275
"2018","DEU","27600024","27607384","ISCED 2","ISCED 2","male","yes","yes",428.558,430.678,380.284,120.51334,"yes","yes",,"3+","1","3+","0-10",0.1896,-1.3632
"2018","DEU","27600085","27605807",,,"male",,,502.819,465.816,443.874,123.17609,,,,,,,,,
"2018","DEU","27600176","27604097","ISCED 2",,"female","yes","yes",512.033,576.001,535.328,146.73918,"yes","yes",,"1","3+","2","more than 500",0.2991,-0.285
"2018","DEU","27600004","27608854","ISCED 2","ISCED 2","female","yes","yes",561.399,627.894,475.573,106.95145,"yes","yes",,"3+","3+","3+","26-100",1.3666,0.6991
"2018","DEU","27600134","27602848","ISCED 2","ISCED 2","female","yes","yes",358.164,356.887,305.249,115.17311,"yes","yes",,"2","1","2","26-100",0.0821,-1.213
"2018","DEU","27600129","27602051","ISCED 2","ISCED 2","male","yes","yes",612.721,529.535,485.495,94.16822,"yes","no",,"2","3+",,"26-100",-0.3301,-0.4623
"2018","DEU","27600083","27609528",,,"male",,,494.205,498.678,508.418,142.45313,,,,,,,,,
"2018","DEU","27600207","27604103",,,"female",,,449.866,485.231,501.835,51.1621,,,,,,,,,
"2018","DEU","27600060","27610026","ISCED 3B, C","ISCED 2","female","yes","yes",549.274,647.218,549.424,118.23513,"yes","yes",,"3+","3+","2","201-500",1.0645,-0.1719
"2018","DEU","27600129","27608099","ISCED 3A","ISCED 3A","male","no","no",461.038,454.651,496.881,124.66466,"no","no",,"2","3+","3+","more than 500",0.0841,0.4002
"2018","DEU","27600048","27608413","ISCED 3A","ISCED 3B, C","male","yes","yes",686.522,649.031,632.6,162.97643,"yes","yes",,"3+","3+",,"more than 500",1.0457,0.7744
"2018","DEU","27600003","27609394","ISCED 2","ISCED 2","male","yes","yes",449.57,451.427,456.616,127.8997,"yes","yes",,"3+","3+","3+","more than 500",1.778,1.4345
"2018","DEU","27600200","27602806","ISCED 2","ISCED 2","male","yes","no",317.031,231.083,280.711,206.92192,"yes","yes",,"1","1","0","11-25",-2.3799,-1.0849
"2018","DEU","27600113","27608043","ISCED 3A","ISCED 2","male","yes","yes",587.778,523.252,434.686,132.81446,"no","yes",,"3+","2","3+","26-100",0.4961,-0.3053
"2018","DEU","27600166","27604309","ISCED 3A","ISCED 3A","male","yes","yes",418.985,417.997,417.311,145.83614,"yes","yes",,"3+","2","2","201-500",0.2134,0.4698
"2018","DEU","27600036","27607226",,,"female",,,416.316,502.248,457.463,95.04615,,,,,,,,,
"2018","DEU","27600085","27605175","ISCED 2","ISCED 2","female","yes","yes",466.041,452.071,446.298,122.34125,"yes","yes",,"2","1","1","11-25",-0.7208,-1.5659
"2018","DEU","27600011","27609962","ISCED 3A","ISCED 3A","male","yes","yes",640.537,646.29,644.251,127.98688,"yes","no",,"3+","3+","0","more than 500",-0.5063,0.9963
"2018","DEU","27600044","27603461","ISCED 2","ISCED 3A","female","yes","yes",549.634,655.921,528.934,115.22476,"yes","yes",,"2","2","1","201-500",0.0988,1.2209
"2018","DEU","27600063","27605223","ISCED 3A","ISCED 2","male","yes","yes",481.892,485.078,575.89,112.65016,"no","yes",,"3+","3+","2","201-500",1.0227,1.1588
"2018","DEU","27600098","27606481","ISCED 3B, C","ISCED 3B, C","female","yes","yes",432.461,502.487,496.244,529.20622,"yes","yes",,"2","3+","2","201-500",0.939,0.71
"2018","DEU","27600135","27603013",,"ISCED 2","male","yes","yes",543.082,512.996,532.286,105.25895,"yes",,,"3+","3+","3+","26-100",1.0295,0.7941
"2018","DEU","27600177","27601850","ISCED 3A","ISCED 3A","male","yes","yes",534.047,570.198,584.64,130.65049,"yes","yes",,"3+","3+","3+","201-500",2.0962,1.8395
"2018","DEU","27600023","27606797","ISCED 2","ISCED 2","male","yes","yes",574.65,533.182,570.85,131.04061,"yes","yes",,"3+","2","1","0-10",0.0878,-0.9235
"2018","DEU","27600195","27602931","ISCED 2","ISCED 2","male","yes","yes",574.659,458.832,475.787,167.22091,"yes","yes",,"3+","3+","3+","101-200",0.3843,-0.2108
"2018","DEU","27600050","27610074","ISCED 3A","ISCED 3A","female","yes","yes",684.699,649.833,593.852,127.16507,"yes","yes",,"1","3+","1","more than 500",0.1622,1.2496
"2018","DEU","27600029","27600602","ISCED 3A","ISCED 2","female","yes","yes",512.69,461.465,464.614,131.52241,"yes","yes",,"3+","1","3+","26-100",0.1242,0.0251
"2018","DEU","27600185","27608924",,"less than ISCED1","male","yes","yes",387.795,358.726,379.465,119.98982,"yes","yes",,"3+","2","2","0-10",-0.3817,-2.5666
"2018","DEU","27600206","27602308","ISCED 2","ISCED 3A","male","yes","yes",616.784,584.345,490.578,112.12265,"yes","yes",,"2","2","2","201-500",-0.0442,0.8512
"2018","DEU","27600118","27601176","ISCED 2","ISCED 2","male","yes","no",400.782,455.376,474.63,184.49287,"yes","yes",,"2","1","1","26-100",-1.0514,-1.4582
